Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,unnamed:0
1889,Maruti S-Presso,Maruti,S-Presso,1,1200,Individual,Petrol,Manual,21.7,998,67.0,5,500000,1470
1890,Maruti S-Presso,Maruti,S-Presso,1,5000,Individual,Petrol,Manual,21.7,998,67.0,5,550000,1471
1891,Maruti Wagon R,Maruti,Wagon R,14,55000,Dealer,Petrol,Manual,18.9,1061,67.0,5,105000,1472
1893,Maruti Wagon R,Maruti,Wagon R,5,29000,Dealer,Petrol,Automatic,20.51,998,67.0,5,450000,1473
1894,Maruti Wagon R,Maruti,Wagon R,13,80000,Dealer,Petrol,Manual,18.9,1061,67.0,5,175000,1474
1895,Maruti Wagon R,Maruti,Wagon R,12,59000,Dealer,Petrol,Manual,18.9,1061,67.0,5,165000,1475
1896,Maruti Wagon R,Maruti,Wagon R,4,18000,Dealer,Petrol,Automatic,20.51,998,67.0,5,475000,1476
1897,Maruti Wagon R,Maruti,Wagon R,4,51000,Dealer,Petrol,Automatic,20.51,998,67.0,5,450000,1477
1898,Maruti Wagon R,Maruti,Wagon R,3,23000,Dealer,Petrol,Automatic,20.51,998,67.0,5,465000,1478
1899,Maruti Wagon R,Maruti,Wagon R,5,42000,Dealer,Petrol,Automatic,20.51,998,67.0,5,445000,1479
1900,Maruti Wagon R,Maruti,Wagon R,5,50000,Dealer,Petrol,Automatic,20.51,998,67.0,5,495000,1480
1901,Maruti Wagon R,Maruti,Wagon R,4,41000,Dealer,Petrol,Automatic,20.51,998,67.0,5,435000,1481
1902,Maruti Wagon R,Maruti,Wagon R,4,19000,Dealer,Petrol,Automatic,20.51,998,67.0,5,485000,1482
1903,Maruti Wagon R,Maruti,Wagon R,6,20365,Dealer,Petrol,Automatic,20.51,998,67.0,5,400000,1483
1904,Maruti Wagon R,Maruti,Wagon R,12,113343,Dealer,Petrol,Manual,18.9,1061,67.0,5,178000,1484
1905,Maruti Wagon R,Maruti,Wagon R,5,29000,Dealer,Petrol,Automatic,20.51,998,67.0,5,450000,1485
1907,Maruti Wagon R,Maruti,Wagon R,12,96547,Dealer,Petrol,Manual,18.9,1061,67.0,5,290000,1486
1908,Maruti Wagon R,Maruti,Wagon R,4,28500,Dealer,Petrol,Automatic,20.51,998,67.0,5,525000,1487
1909,Maruti Wagon R,Maruti,Wagon R,5,63359,Dealer,Petrol,Automatic,20.51,998,67.0,5,360000,1488
1911,Maruti Wagon R,Maruti,Wagon R,9,59000,Dealer,Petrol,Manual,18.9,998,67.0,5,265000,1489
1912,Maruti Wagon R,Maruti,Wagon R,12,48192,Dealer,Petrol,Manual,18.9,1061,67.0,5,200000,1490
1915,Maruti Wagon R,Maruti,Wagon R,3,9450,Dealer,Petrol,Automatic,20.51,998,67.0,5,412000,1491
1919,Maruti Wagon R,Maruti,Wagon R,6,20000,Dealer,Petrol,Automatic,20.51,998,67.0,5,430000,1492
1920,Maruti Wagon R,Maruti,Wagon R,3,9945,Dealer,Petrol,Automatic,20.51,998,67.0,5,460000,1493
1922,Maruti Wagon R,Maruti,Wagon R,12,55812,Dealer,Petrol,Manual,18.9,1061,67.0,5,240000,1494
1923,Maruti Wagon R,Maruti,Wagon R,14,48343,Dealer,Petrol,Manual,18.9,1061,67.0,5,180000,1495
1925,Maruti Wagon R,Maruti,Wagon R,6,48000,Dealer,Petrol,Automatic,20.51,998,67.0,5,380000,1496
1926,Maruti Wagon R,Maruti,Wagon R,4,25396,Dealer,Petrol,Automatic,20.51,998,67.0,5,410000,1497
1927,Maruti Wagon R,Maruti,Wagon R,11,45000,Dealer,Petrol,Manual,18.9,1061,67.0,5,190000,1498
1928,Maruti Wagon R,Maruti,Wagon R,13,44000,Dealer,Petrol,Manual,18.9,1061,67.0,5,165000,1499
1929,Maruti Wagon R,Maruti,Wagon R,3,17000,Dealer,Petrol,Automatic,20.51,998,67.0,5,515000,1500
1930,Maruti Wagon R,Maruti,Wagon R,5,24000,Dealer,Petrol,Automatic,20.51,998,67.0,5,375000,1501
1931,Maruti Wagon R,Maruti,Wagon R,13,89430,Dealer,Petrol,Manual,18.9,1061,67.0,5,249000,1502
1932,Maruti Wagon R,Maruti,Wagon R,5,44000,Dealer,Petrol,Automatic,20.51,998,67.0,5,340000,1503
1934,Maruti Wagon R,Maruti,Wagon R,11,81133,Dealer,Petrol,Manual,18.9,1061,67.0,5,245000,1504
1936,Maruti Wagon R,Maruti,Wagon R,5,18307,Dealer,Petrol,Automatic,20.51,998,67.0,5,415000,1505
1937,Maruti Wagon R,Maruti,Wagon R,3,80000,Individual,Petrol,Automatic,20.51,998,67.0,5,400000,1506
1939,Maruti Wagon R,Maruti,Wagon R,13,100000,Individual,Petrol,Manual,18.9,1061,67.0,5,150000,1507
1941,Maruti Wagon R,Maruti,Wagon R,13,110000,Individual,Petrol,Manual,18.9,1061,67.0,5,125000,1509
1942,Maruti Wagon R,Maruti,Wagon R,3,15000,Individual,Petrol,Automatic,20.51,998,67.0,5,450000,1510
1943,Maruti Wagon R,Maruti,Wagon R,13,100000,Individual,Petrol,Manual,18.9,1061,67.0,5,150000,1511
1944,Maruti Wagon R,Maruti,Wagon R,12,102558,Individual,Petrol,Manual,18.9,1061,67.0,5,120000,1512
1946,Maruti Wagon R,Maruti,Wagon R,12,70000,Individual,Petrol,Manual,18.9,1061,67.0,5,150000,1513
1948,Maruti Wagon R,Maruti,Wagon R,4,15000,Individual,Petrol,Automatic,20.51,998,67.0,5,505000,1514
1949,Maruti Wagon R,Maruti,Wagon R,5,30000,Individual,Petrol,Automatic,20.51,998,67.0,5,425000,1515
1950,Maruti Wagon R,Maruti,Wagon R,5,50000,Individual,Petrol,Automatic,20.51,998,67.0,5,425000,1516
1951,Maruti Wagon R,Maruti,Wagon R,5,70000,Individual,Petrol,Automatic,20.51,998,67.0,5,420000,1517
1952,Maruti Wagon R,Maruti,Wagon R,3,27000,Individual,Petrol,Automatic,20.51,998,67.0,5,550000,1518
1953,Maruti Wagon R,Maruti,Wagon R,12,77000,Individual,Petrol,Manual,18.9,1061,67.0,5,150000,1519
1954,Maruti Wagon R,Maruti,Wagon R,12,60000,Individual,Petrol,Manual,18.9,1061,67.0,5,150000,1520
1955,Maruti Wagon R,Maruti,Wagon R,5,31200,Individual,Petrol,Automatic,20.51,998,67.0,5,500000,1521
1958,Maruti Wagon R,Maruti,Wagon R,6,60000,Individual,Petrol,Automatic,20.51,998,67.0,5,300000,1522
1959,Maruti Wagon R,Maruti,Wagon R,4,15000,Individual,Petrol,Automatic,20.51,998,67.0,5,425000,1523
1961,Maruti Wagon R,Maruti,Wagon R,14,53000,Individual,Petrol,Manual,18.9,1061,67.0,5,121000,1525
1962,Maruti Wagon R,Maruti,Wagon R,14,70000,Individual,Petrol,Manual,18.9,1061,67.0,5,80000,1526
1963,Maruti Wagon R,Maruti,Wagon R,11,80000,Individual,Petrol,Manual,18.9,1061,67.0,5,150000,1527
1964,Maruti Wagon R,Maruti,Wagon R,4,10000,Individual,Petrol,Automatic,20.51,998,67.0,5,410000,1528
1965,Maruti Wagon R,Maruti,Wagon R,14,70000,Individual,Petrol,Manual,18.9,1061,67.0,5,125000,1529
1966,Maruti Wagon R,Maruti,Wagon R,12,50000,Individual,Petrol,Manual,18.9,1061,67.0,5,200000,1530
1967,Maruti Wagon R,Maruti,Wagon R,3,40000,Individual,Petrol,Automatic,20.51,998,67.0,5,400000,1531
1968,Maruti Wagon R,Maruti,Wagon R,11,60000,Individual,Petrol,Manual,18.9,1061,67.0,5,150000,1532
1969,Maruti Wagon R,Maruti,Wagon R,4,47000,Individual,Petrol,Automatic,20.51,998,67.0,5,390000,1533
1970,Maruti Wagon R,Maruti,Wagon R,14,30000,Individual,Petrol,Manual,18.9,1061,67.0,5,70000,1534
1971,Maruti Wagon R,Maruti,Wagon R,13,80000,Individual,Petrol,Manual,18.9,1061,67.0,5,95000,1535
1973,Maruti Wagon R,Maruti,Wagon R,5,39000,Individual,Petrol,Automatic,20.51,998,67.0,5,395000,1537
1974,Maruti Wagon R,Maruti,Wagon R,4,70000,Individual,Petrol,Automatic,20.51,998,67.0,5,400000,1538
1975,Maruti Wagon R,Maruti,Wagon R,3,47000,Individual,Petrol,Automatic,20.51,998,67.0,5,415000,1539
1977,Maruti Wagon R,Maruti,Wagon R,4,10000,Individual,Petrol,Automatic,20.51,998,67.0,5,400000,1540
1978,Maruti Wagon R,Maruti,Wagon R,12,20000,Individual,Petrol,Manual,18.9,1061,67.0,5,200000,1541
1980,Maruti Wagon R,Maruti,Wagon R,12,70000,Individual,Petrol,Manual,18.9,1061,67.0,5,134000,1542
1982,Maruti Wagon R,Maruti,Wagon R,5,29000,Individual,Petrol,Automatic,20.51,998,67.0,5,365000,1543
1983,Maruti Wagon R,Maruti,Wagon R,13,110000,Individual,Petrol,Manual,18.9,1061,67.0,5,120000,1544
1984,Maruti Wagon R,Maruti,Wagon R,3,3944,Trustmark Dealer,Petrol,Automatic,20.51,998,67.0,5,485000,1545
1985,Maruti Wagon R,Maruti,Wagon R,4,11615,Trustmark Dealer,Petrol,Automatic,20.51,998,67.0,5,440000,1546
1986,Maruti Celerio,Maruti,Celerio,5,62000,Dealer,Petrol,Automatic,23.1,998,67.04,5,415000,1547
1987,Maruti Celerio,Maruti,Celerio,3,24000,Dealer,Petrol,Manual,21.63,998,67.04,5,495000,1548
1988,Maruti Celerio,Maruti,Celerio,7,23970,Dealer,Petrol,Manual,23.1,998,67.04,5,350000,1549
1990,Maruti Celerio,Maruti,Celerio,6,49955,Dealer,Petrol,Manual,21.63,998,67.04,5,400000,1550
1992,Maruti Celerio,Maruti,Celerio,3,15978,Dealer,Petrol,Manual,23.1,998,67.04,5,465000,1551
1993,Maruti Celerio,Maruti,Celerio,5,52250,Dealer,Petrol,Manual,23.1,998,67.04,5,395000,1552
1995,Maruti Celerio,Maruti,Celerio,4,15500,Dealer,Petrol,Automatic,23.1,998,67.04,5,485000,1553
1998,Maruti Celerio,Maruti,Celerio,5,16000,Dealer,Petrol,Automatic,23.1,998,67.04,5,445000,1554
1999,Maruti Celerio,Maruti,Celerio,5,36000,Dealer,Petrol,Automatic,23.1,998,67.04,5,450000,1555
2000,Maruti Celerio,Maruti,Celerio,2,18000,Dealer,Petrol,Manual,23.1,998,67.04,5,445000,1556
2001,Maruti Celerio,Maruti,Celerio,5,43782,Dealer,Petrol,Manual,23.1,998,67.04,5,425000,1557
2002,Maruti Celerio,Maruti,Celerio,5,16393,Dealer,Petrol,Automatic,21.63,998,67.04,5,450000,1558
2003,Maruti Celerio,Maruti,Celerio,4,22000,Dealer,Petrol,Automatic,23.1,998,67.04,5,475000,1559
2004,Maruti Celerio,Maruti,Celerio,7,33231,Dealer,Petrol,Automatic,23.1,998,67.04,5,375000,1560
2005,Maruti Celerio,Maruti,Celerio,4,18400,Dealer,Petrol,Automatic,21.63,998,67.04,5,485000,1561
2006,Maruti Celerio,Maruti,Celerio,4,55001,Dealer,Petrol,Automatic,23.1,998,67.04,5,485000,1562
2009,Maruti Celerio,Maruti,Celerio,6,36000,Dealer,Petrol,Automatic,23.1,998,67.04,5,430000,1563
2010,Maruti Celerio,Maruti,Celerio,5,14286,Dealer,Petrol,Manual,23.1,998,67.04,5,395000,1564
2011,Maruti Celerio,Maruti,Celerio,5,36836,Dealer,Petrol,Automatic,23.1,998,67.04,5,460000,1565
2012,Maruti Celerio,Maruti,Celerio,3,28314,Dealer,Petrol,Manual,23.1,998,67.04,5,490000,1566
2013,Maruti Celerio,Maruti,Celerio,3,36000,Dealer,Petrol,Automatic,23.1,998,67.04,5,545000,1567
2015,Maruti Celerio,Maruti,Celerio,7,39000,Dealer,Petrol,Automatic,23.1,998,67.04,5,465000,1568
2016,Maruti Celerio,Maruti,Celerio,2,58000,Dealer,Petrol,Manual,21.63,998,67.04,5,495000,1569
2017,Maruti Celerio,Maruti,Celerio,4,9400,Dealer,Petrol,Automatic,23.1,998,67.04,5,470000,1570
2019,Maruti Celerio,Maruti,Celerio,7,86000,Dealer,Petrol,Automatic,23.1,998,67.04,5,385000,1571
2020,Maruti Celerio,Maruti,Celerio,5,54000,Dealer,Petrol,Automatic,23.1,998,67.04,5,450000,1572
2021,Maruti Celerio,Maruti,Celerio,6,19010,Dealer,Petrol,Manual,23.1,998,67.04,5,431000,1573
2022,Maruti Celerio,Maruti,Celerio,4,32388,Dealer,Petrol,Automatic,21.63,998,67.04,5,470000,1574
2023,Maruti Celerio,Maruti,Celerio,6,71500,Dealer,Petrol,Manual,23.1,998,67.04,5,295000,1575
2024,Maruti Celerio,Maruti,Celerio,6,23121,Dealer,Petrol,Automatic,23.1,998,67.04,5,461000,1576
2026,Maruti Celerio,Maruti,Celerio,7,49000,Dealer,Petrol,Automatic,23.1,998,67.04,5,335000,1577
2027,Maruti Celerio,Maruti,Celerio,3,48000,Dealer,Petrol,Automatic,23.1,998,67.04,5,451000,1578
2028,Maruti Celerio,Maruti,Celerio,5,53000,Dealer,Petrol,Automatic,23.1,998,67.04,5,455000,1579
2029,Maruti Celerio,Maruti,Celerio,4,55000,Dealer,Petrol,Automatic,23.1,998,67.04,5,450000,1580
2030,Maruti Celerio,Maruti,Celerio,5,64211,Dealer,Petrol,Automatic,23.1,998,67.04,5,440000,1581
2032,Maruti Celerio,Maruti,Celerio,6,28951,Dealer,Petrol,Automatic,23.1,998,67.04,5,448000,1582
2033,Maruti Celerio,Maruti,Celerio,6,34000,Dealer,Petrol,Automatic,23.1,998,67.04,5,425000,1583
2034,Maruti Celerio,Maruti,Celerio,8,26000,Dealer,Petrol,Automatic,23.1,998,67.04,5,450000,1584
2035,Maruti Celerio,Maruti,Celerio,5,54000,Dealer,Petrol,Automatic,23.1,998,67.04,5,450000,1585
2036,Maruti Celerio,Maruti,Celerio,5,30464,Dealer,Petrol,Automatic,23.1,998,67.04,5,469000,1586
2038,Maruti Celerio,Maruti,Celerio,4,33000,Dealer,Petrol,Manual,23.1,998,67.04,5,460000,1587
2039,Maruti Celerio,Maruti,Celerio,5,20675,Dealer,Petrol,Manual,23.1,998,67.04,5,470000,1588
2040,Maruti Celerio,Maruti,Celerio,5,35232,Dealer,Petrol,Automatic,23.1,998,67.04,5,445000,1589
2041,Maruti Celerio,Maruti,Celerio,7,27027,Dealer,Petrol,Manual,23.1,998,67.04,5,370000,1590
2042,Maruti Celerio,Maruti,Celerio,4,38963,Dealer,Petrol,Manual,21.63,998,67.04,5,425000,1591
2043,Maruti Celerio,Maruti,Celerio,5,35887,Dealer,Petrol,Automatic,23.1,998,67.04,5,390000,1592
2045,Maruti Celerio,Maruti,Celerio,7,32000,Dealer,Petrol,Manual,23.1,998,67.04,5,425000,1593
2046,Maruti Celerio,Maruti,Celerio,3,72000,Dealer,Petrol,Manual,21.63,998,67.04,5,470000,1594
2047,Maruti Celerio,Maruti,Celerio,7,67232,Dealer,Petrol,Manual,23.1,998,67.04,5,350000,1595
2048,Maruti Celerio,Maruti,Celerio,2,20000,Dealer,Petrol,Automatic,23.1,998,67.04,5,565000,1596
2050,Maruti Celerio,Maruti,Celerio,4,39000,Dealer,Petrol,Automatic,23.1,998,67.04,5,425000,1597
2051,Maruti Celerio,Maruti,Celerio,7,43500,Dealer,Petrol,Manual,23.1,998,67.04,5,319000,1598
2052,Maruti Celerio,Maruti,Celerio,5,24262,Dealer,Petrol,Automatic,23.1,998,67.04,5,460000,1599
2053,Maruti Celerio,Maruti,Celerio,5,35000,Dealer,Petrol,Manual,23.1,998,67.04,5,385000,1600
2054,Maruti Celerio,Maruti,Celerio,5,2000,Dealer,Petrol,Automatic,23.1,998,67.04,5,466000,1601
2055,Maruti Celerio,Maruti,Celerio,2,35000,Dealer,Petrol,Automatic,23.1,998,67.04,5,480000,1602
2056,Maruti Celerio,Maruti,Celerio,5,36000,Dealer,Petrol,Manual,23.1,998,67.04,5,375000,1603
2057,Maruti Celerio,Maruti,Celerio,6,63000,Dealer,Petrol,Manual,23.1,998,67.04,5,385000,1604
2058,Maruti Celerio,Maruti,Celerio,6,34000,Dealer,Petrol,Manual,23.1,998,67.04,5,365000,1605
2059,Maruti Celerio,Maruti,Celerio,2,30000,Dealer,Petrol,Manual,21.63,998,67.04,5,420000,1606
2060,Maruti Celerio,Maruti,Celerio,5,2200,Dealer,Petrol,Automatic,23.1,998,67.04,5,465000,1607
2061,Maruti Celerio,Maruti,Celerio,3,47064,Dealer,Petrol,Automatic,23.1,998,67.04,5,525000,1608
2062,Maruti Celerio,Maruti,Celerio,3,20067,Dealer,Petrol,Manual,23.1,998,67.04,5,410000,1609
2063,Maruti Celerio,Maruti,Celerio,6,20934,Dealer,Petrol,Manual,23.1,998,67.04,5,360000,1610
2064,Maruti Celerio,Maruti,Celerio,7,53412,Dealer,Petrol,Automatic,23.1,998,67.04,5,300000,1611
2065,Maruti Celerio,Maruti,Celerio,3,41000,Dealer,Petrol,Manual,21.63,998,67.04,5,400000,1612
2066,Maruti Celerio,Maruti,Celerio,4,26000,Dealer,Petrol,Automatic,23.1,998,67.04,5,400000,1613
2067,Maruti Celerio,Maruti,Celerio,6,33000,Dealer,Petrol,Manual,23.1,998,67.04,5,370000,1614
2068,Maruti Celerio,Maruti,Celerio,4,24513,Dealer,Petrol,Manual,21.63,998,67.04,5,525000,1615
2069,Maruti Celerio,Maruti,Celerio,6,57226,Dealer,Petrol,Automatic,23.1,998,67.04,5,450000,1616
2071,Maruti Celerio,Maruti,Celerio,5,12000,Dealer,Petrol,Automatic,23.1,998,67.04,5,475000,1617
2072,Maruti Celerio,Maruti,Celerio,7,55000,Dealer,Petrol,Automatic,23.1,998,67.04,5,425000,1618
2073,Maruti Celerio,Maruti,Celerio,6,51127,Dealer,Petrol,Automatic,23.1,998,67.04,5,475000,1619
2074,Maruti Celerio,Maruti,Celerio,5,20000,Dealer,Petrol,Automatic,23.1,998,67.04,5,470000,1620
2075,Maruti Celerio,Maruti,Celerio,2,25202,Dealer,Petrol,Automatic,21.63,998,67.04,5,595000,1621
2078,Maruti Celerio,Maruti,Celerio,6,35000,Dealer,Petrol,Automatic,23.1,998,67.04,5,460000,1622
2079,Maruti Celerio,Maruti,Celerio,4,15996,Dealer,Petrol,Automatic,23.1,998,67.04,5,450000,1623
2080,Maruti Celerio,Maruti,Celerio,4,60000,Dealer,Petrol,Automatic,23.1,998,67.04,5,530000,1624
2081,Maruti Celerio,Maruti,Celerio,6,51118,Dealer,Petrol,Automatic,23.1,998,67.04,5,450000,1625
2083,Maruti Celerio,Maruti,Celerio,5,22169,Dealer,Petrol,Automatic,23.1,998,67.04,5,490000,1626
2084,Maruti Celerio,Maruti,Celerio,7,43000,Dealer,Petrol,Manual,23.1,998,67.04,5,375000,1627
2085,Maruti Celerio,Maruti,Celerio,6,35000,Dealer,Petrol,Automatic,23.1,998,67.04,5,450000,1628
2086,Maruti Celerio,Maruti,Celerio,5,29000,Dealer,Petrol,Manual,23.1,998,67.04,5,441000,1629
2087,Maruti Celerio,Maruti,Celerio,5,18000,Dealer,Petrol,Manual,21.63,998,67.04,5,450000,1630
2089,Maruti Celerio,Maruti,Celerio,5,36545,Dealer,Petrol,Manual,23.1,998,67.04,5,450000,1631
2090,Maruti Celerio,Maruti,Celerio,7,50000,Dealer,Petrol,Automatic,23.1,998,67.04,5,440000,1632
2091,Maruti Celerio,Maruti,Celerio,5,18540,Dealer,Petrol,Automatic,23.1,998,67.04,5,429000,1633
2092,Maruti Celerio,Maruti,Celerio,5,41944,Dealer,Petrol,Automatic,23.1,998,67.04,5,485000,1634
2094,Maruti Celerio,Maruti,Celerio,6,57000,Dealer,Petrol,Automatic,23.1,998,67.04,5,495000,1635
2095,Maruti Celerio,Maruti,Celerio,5,51000,Dealer,Petrol,Automatic,23.1,998,67.04,5,435000,1636
2096,Maruti Celerio,Maruti,Celerio,7,52500,Dealer,Petrol,Automatic,23.1,998,67.04,5,375000,1637
2098,Maruti Celerio,Maruti,Celerio,5,62000,Dealer,Petrol,Automatic,23.1,998,67.04,5,470000,1638
2100,Maruti Celerio,Maruti,Celerio,7,40860,Dealer,Petrol,Manual,21.63,998,67.04,5,345000,1639
2101,Maruti Celerio,Maruti,Celerio,3,42000,Dealer,Petrol,Manual,23.1,998,67.04,5,425000,1640
2102,Maruti Celerio,Maruti,Celerio,3,15000,Dealer,Petrol,Automatic,21.63,998,67.04,5,570000,1641
2103,Maruti Celerio,Maruti,Celerio,7,41248,Dealer,Petrol,Automatic,23.1,998,67.04,5,420000,1642
2104,Maruti Celerio,Maruti,Celerio,7,29000,Dealer,Petrol,Automatic,23.1,998,67.04,5,465000,1643
2105,Maruti Celerio,Maruti,Celerio,4,28960,Dealer,Petrol,Automatic,23.1,998,67.04,5,475000,1644
2106,Maruti Celerio,Maruti,Celerio,7,29000,Dealer,Petrol,Automatic,23.1,998,67.04,5,449000,1645
2107,Maruti Celerio,Maruti,Celerio,6,76400,Dealer,Petrol,Automatic,23.1,998,67.04,5,435000,1646
2108,Maruti Celerio,Maruti,Celerio,3,39472,Dealer,Petrol,Automatic,21.63,998,67.04,5,464000,1647
2110,Maruti Celerio,Maruti,Celerio,4,17210,Dealer,Petrol,Automatic,23.1,998,67.04,5,468000,1648
2112,Maruti Celerio,Maruti,Celerio,5,67000,Dealer,Petrol,Automatic,23.1,998,67.04,5,415000,1649
2113,Maruti Celerio,Maruti,Celerio,6,40000,Dealer,Petrol,Manual,21.63,998,67.04,5,335000,1650
2114,Maruti Celerio,Maruti,Celerio,6,52000,Dealer,Petrol,Automatic,23.1,998,67.04,5,450000,1651
2115,Maruti Celerio,Maruti,Celerio,5,40775,Dealer,Petrol,Manual,23.1,998,67.04,5,445000,1652
2116,Maruti Celerio,Maruti,Celerio,7,39800,Dealer,Petrol,Automatic,23.1,998,67.04,5,375000,1653
2117,Maruti Celerio,Maruti,Celerio,7,26000,Dealer,Petrol,Automatic,23.1,998,67.04,5,460000,1654
2118,Maruti Celerio,Maruti,Celerio,5,27521,Dealer,Petrol,Automatic,23.1,998,67.04,5,455000,1655
2119,Maruti Celerio,Maruti,Celerio,6,15000,Dealer,Petrol,Manual,23.1,998,67.04,5,475000,1656
2120,Maruti Celerio,Maruti,Celerio,4,31000,Dealer,Petrol,Manual,21.63,998,67.04,5,499000,1657
2121,Maruti Celerio,Maruti,Celerio,5,29330,Dealer,Petrol,Automatic,23.1,998,67.04,5,451000,1658
2122,Maruti Celerio,Maruti,Celerio,2,5000,Dealer,Petrol,Manual,23.1,998,67.04,5,440000,1659
2123,Maruti Celerio,Maruti,Celerio,3,5000,Individual,Petrol,Automatic,23.1,998,67.04,5,475000,1660
2125,Maruti Celerio,Maruti,Celerio,1,8700,Individual,Petrol,Manual,21.63,998,67.04,5,505000,1661
2126,Maruti Celerio,Maruti,Celerio,7,35000,Individual,Petrol,Manual,23.1,998,67.04,5,320000,1662
2128,Maruti Celerio,Maruti,Celerio,4,10000,Individual,Petrol,Manual,23.1,998,67.04,5,450000,1663
2129,Maruti Celerio,Maruti,Celerio,5,46500,Individual,Petrol,Manual,23.1,998,67.04,5,340000,1664
2130,Maruti Celerio,Maruti,Celerio,2,30000,Individual,Petrol,Manual,23.1,998,67.04,5,400000,1665
2132,Maruti Celerio,Maruti,Celerio,3,100000,Individual,Petrol,Automatic,23.1,998,67.04,5,450000,1666
2134,Maruti Celerio,Maruti,Celerio,7,9000,Individual,Petrol,Automatic,23.1,998,67.04,5,360000,1667
2135,Maruti Celerio,Maruti,Celerio,6,17000,Individual,Petrol,Automatic,23.1,998,67.04,5,425000,1668
2136,Maruti Celerio,Maruti,Celerio,4,20000,Individual,Petrol,Manual,23.1,998,67.04,5,450000,1669
2137,Maruti Celerio,Maruti,Celerio,2,10000,Individual,Petrol,Manual,23.1,998,67.04,5,480000,1670
2138,Maruti Celerio,Maruti,Celerio,7,110000,Individual,Petrol,Automatic,23.1,998,67.04,5,250000,1671
2139,Maruti Celerio,Maruti,Celerio,7,76000,Individual,Petrol,Manual,23.1,998,67.04,5,315000,1672
2140,Maruti Celerio,Maruti,Celerio,4,25000,Individual,Petrol,Manual,23.1,998,67.04,5,345000,1673
2143,Maruti Celerio,Maruti,Celerio,4,15000,Individual,Petrol,Manual,23.1,998,67.04,5,440000,1674
2144,Maruti Celerio,Maruti,Celerio,4,25000,Individual,Petrol,Automatic,23.1,998,67.04,5,500000,1675
2145,Maruti Celerio,Maruti,Celerio,5,70000,Individual,Petrol,Manual,23.1,998,67.04,5,375000,1676
2146,Maruti Celerio,Maruti,Celerio,7,76000,Individual,Petrol,Manual,23.1,998,67.04,5,325000,1677
2149,Maruti Celerio,Maruti,Celerio,2,20000,Individual,Petrol,Automatic,23.1,998,67.04,5,520000,1678
2150,Maruti Celerio,Maruti,Celerio,6,80000,Individual,Petrol,Manual,23.1,998,67.04,5,450000,1679
2151,Maruti Celerio,Maruti,Celerio,3,17000,Individual,Petrol,Automatic,23.1,998,67.04,5,500000,1680
2153,Maruti Celerio,Maruti,Celerio,2,25000,Individual,Petrol,Automatic,23.1,998,67.04,5,530000,1681
2154,Maruti Celerio,Maruti,Celerio,3,40000,Individual,Petrol,Automatic,23.1,998,67.04,5,350000,1682
2155,Maruti Celerio,Maruti,Celerio,5,50000,Individual,Petrol,Manual,23.1,998,67.04,5,450000,1683
2156,Maruti Celerio,Maruti,Celerio,2,15000,Individual,Petrol,Manual,23.1,998,67.04,5,460000,1684
2157,Maruti Celerio,Maruti,Celerio,4,40000,Individual,Petrol,Automatic,23.1,998,67.04,5,400000,1685
2158,Maruti Celerio,Maruti,Celerio,5,55000,Individual,Petrol,Automatic,23.1,998,67.04,5,480000,1686
2162,Maruti Celerio,Maruti,Celerio,3,8300,Individual,Petrol,Manual,23.1,998,67.04,5,450000,1687
2163,Maruti Celerio,Maruti,Celerio,3,25000,Individual,Petrol,Manual,23.1,998,67.04,5,460000,1688
2164,Maruti Celerio,Maruti,Celerio,3,5000,Individual,Petrol,Automatic,21.63,998,67.04,5,535000,1689
2165,Maruti Celerio,Maruti,Celerio,5,50000,Individual,Petrol,Manual,23.1,998,67.04,5,400000,1690
2166,Maruti Celerio,Maruti,Celerio,6,50000,Individual,Petrol,Manual,23.1,998,67.04,5,305000,1691
2168,Maruti Celerio,Maruti,Celerio,7,35000,Individual,Petrol,Manual,23.1,998,67.04,5,350000,1692
2169,Maruti Celerio,Maruti,Celerio,4,20500,Individual,Petrol,Manual,23.1,998,67.04,5,350000,1693
2170,Maruti Celerio,Maruti,Celerio,7,100000,Individual,Petrol,Manual,23.1,998,67.04,5,340000,1694
2171,Maruti Celerio,Maruti,Celerio,4,7500,Individual,Petrol,Manual,23.1,998,67.04,5,412000,1695
2174,Maruti Celerio,Maruti,Celerio,3,14500,Individual,Petrol,Manual,23.1,998,67.04,5,400000,1696
2175,Maruti Celerio,Maruti,Celerio,4,40000,Individual,Petrol,Manual,23.1,998,67.04,5,360000,1697
2177,Maruti Celerio,Maruti,Celerio,3,15000,Individual,Petrol,Manual,23.1,998,67.04,5,425000,1698
2178,Maruti Celerio,Maruti,Celerio,4,50000,Individual,Petrol,Manual,23.1,998,67.04,5,350000,1699
2179,Maruti Celerio,Maruti,Celerio,4,20500,Individual,Petrol,Manual,23.1,998,67.04,5,350000,1700
2180,Maruti Celerio,Maruti,Celerio,4,4000,Individual,Petrol,Automatic,23.1,998,67.04,5,478000,1701
2181,Maruti Celerio,Maruti,Celerio,4,19000,Individual,Petrol,Manual,23.1,998,67.04,5,410000,1702
2183,Maruti Celerio,Maruti,Celerio,6,11668,Individual,Petrol,Manual,23.1,998,67.04,5,325000,1703
2185,Maruti Celerio,Maruti,Celerio,4,40000,Individual,Petrol,Automatic,23.1,998,67.04,5,420000,1704
